,num,lang,hisco,occupation
7734,8711,French,21220,directeur de la cave coopérative
7735,8712,French,21940,directeur de la colonie de courcelles
7736,8713,French,21940,directeur de la coopérative marine
7737,8714,French,21220,directeur de la manufacture nationale de sèvres et de lécole
7738,8715,French,21940,directeur de la marine belge
7739,8716,French,21110,directeur de la société générale
7740,8717,French,21110,Directeur de la société `Amy'
7741,8718,French,21990,directeur de laboratoire
7742,8719,French,21300,directeur de magasin
7743,8720,French,21990,directeur de maison de famille
7744,8721,French,21990,directeur de maison de retraite
7745,8722,French,21990,directeur de maison de santé
7746,8723,French,21240,directeur de maison de transport
7747,8724,French,21110,Directeur de manufacture
7748,8725,French,21220,directeur de manufacture
7749,8726,French,21110,Directeur de manufacture de soie
7750,8727,French,21220,directeur de manufacture de soie
7751,8728,French,21110,Directeur de messageries
7752,8729,French,21220,directeur de papeterie
7753,8730,French,06710,directeur de pharmacie
7754,8731,French,21940,directeur de piscine
7755,8732,French,59220,Directeur de pompes funèbres
7756,8733,French,21300,directeur de presse
7757,8734,French,20210*,Directeur de prison
7758,8736,French,21220,directeur de production
7759,8737,French,21220,directeur de réseau électrique
7760,8738,French,21430*,Directeur de restaurant
7761,8740,French,21220,directeur de scierie
7762,8741,French,21110,directeur de société
7763,8742,French,21110,directeur de société d'immeubles
7764,8743,French,21490,directeur de station de ski de fond
7765,8744,French,21110,directeur de succursale de banque de france
7766,8745,French,21340,directeur de supermarché
7767,8746,French,21490,directeur de théâtre
7768,8747,French,21220,directeur de tissage
7769,8748,French,21960,Directeur de transporteur routier
7770,8749,French,21940,directeur de travaux
7771,8750,French,21940,directeur de travaux à la dde
7772,8751,French,21220,directeur de vannerie
7773,8752,French,21300,directeur de vente
7774,8753,French,21940,directeur de voirie municipale
7775,8754,French,21110,directeur département assurances générales sur la vie
7776,8755,French,21110,directeur des achats
7777,8756,French,21110,directeur des blancs de champagne
7778,8757,French,21110,directeur des douanes
7779,8758,French,21110,directeur des établissements poplin
7780,8759,French,13940,Directeur des études
7781,8760,French,21110,directeur des forges
7782,8761,French,21110,directeur des hlm du doubs et de la caisse de sécurité socia
7783,8762,French,21940,directeur des hlm du doubs et de la caisse de sécurité socia
7784,8763,French,21110,directeur des hôpitaux
7785,8764,French,21110,directeur des hôpitaux militaires
7786,8765,French,20210,directeur des impôts
7787,8766,French,21960,Directeur des messageries
7788,8767,French,21970,directeur des messageries
7789,8768,French,21970,directeur des messageries du midi et du commerce
7790,8769,French,21960,directeur des omnibus
7791,8770,French,59220,directeur des pompes funèbres
7792,8771,French,21970,directeur des postes
7793,8772,French,22220,Directeur des postes
7794,8773,French,21940,directeur des postes de l'alsace et conseiller secret supéri
7795,8774,French,21970,directeur des postes de l'alsace et conseiller secret supéri
7796,8775,French,21970,directeur des postes et télégraphes (de la haute loire)
7797,8776,French,20210,directeur des prisons
7798,8777,French,21970,directeur des ptt
7799,8778,French,21940,directeur des relations publiques à l'ortf
7800,8779,French,21940,directeur des services vétérinaires
7801,8780,French,21940,directeur des sociétés mutualistes
7802,8781,French,21300,directeur des ventes
7803,8782,French,13940,Directeur du centre d'apprentissage
7804,8783,French,21940,directeur du centre hospitalier
7805,8784,French,21940,directeur du centre national de la cinématographie
7806,8785,French,21110,directeur du comptoir immobilier
7807,8786,French,21110,directeur du crédit agricole
7808,8787,French,21200,directeur du frigorifique
7809,8788,French,21980*,Directeur du personnel
7810,8790,French,21980,Directeur du personnel de shipshaw
7811,8791,French,21940,directeur du sémaphore
7812,8792,French,21990,directeur économe
7813,8793,French,21990,directeur économe de maison de retraite
7814,8794,Dutch,21110,directeur eener
7815,8795,Dutch,59220,Directeur eener begrafenisonderneming
7816,8796,Dutch,21110,directeur eener boterfabriek
7817,8797,Dutch,21110,directeur eener drukkerij
7818,8798,Dutch,21110,Directeur eener groenteveiling
7819,8799,Dutch,21110,Directeur eener levensverzekering
7820,8800,Dutch,21110,Directeur eener verzekerings maatschappij
7821,8801,Dutch,21110,Directeur eener zuivelfabriek
7822,8802,French,21220,directeur en chaussures
7823,8803,French,21300,directeur export
7824,8804,French,21110,directeur financier
7825,8805,French,21110*,Directeur général
7826,8807,French,20210,Directeur général à la CSR des Deux-Rivières
7827,8808,French,21320,directeur général de commerce
7828,8809,French,13940,Directeur général de l'enseignement
7829,8810,French,21110,directeur général de la banque commerciale du maroc
7830,8811,French,21110,directeur général de société
7831,8812,French,21940,directeur général du domaine impérial de cette colonie
7832,8813,French,21110,directeur honoraire
7833,8814,French,21940,directeur honoraire au ministère des finances
7834,8815,French,21110,directeur honoraire de banque
7835,8816,French,31020,directeur honoraire de l'enregistrement
7836,8817,French,31020,directeur honoraire des contributions directes
7837,8818,French,21940,directeur honoraire des services d'assistance du puy-de-dôme
7838,8819,French,21220,directeur industriel
7839,8820,French,21940,directeur magasinier
7840,8821,French,21990,Directeur médical
7841,8822,French,21940,directeur particulier d'assurances
7842,8823,French,51040,directeur propriétaire de l'hôtel de paris
7843,8824,French,21940,directeur régional
7844,8825,French,21940,directeur régional adjoint
7845,8826,French,21940,directeur régional aux assurances générales de france
7846,8827,French,20210,Directeur regional de la régie des rentes
7847,8828,French,21940,directeur régional en retraite
7848,8829,French,21940,directeur régional michelin
7849,8830,French,21230,directeur régisseur
7850,8831,French,21110,directeur retraité
7851,8832,French,21920,directeur scientifique au cnrs
7852,8833,French,21940,directeur service techniques municipaux
7853,8834,French,18030,directeur sportif
7854,8835,French,21940,directeur ss
7855,8836,French,21940,directeur technique
7856,8837,French,21940,directeur technique rivp
7857,8838,Dutch,13940,Directeur van een ambachtschool
7858,8839,French,21000,Directeur(rice) adjoint(e)
7859,8840,French,21110,Directeur-gérant
7860,8841,Swedish,21110,Director
7861,8842,Catalan,21940,Director Banca
7862,8843,Spanish,21940,Director Banca
7863,8844,Portugese,21220,Director de fábrica
7864,8845,Portugese,21970,Director do Correio
7865,8846,Catalan,13940,Director Escola
7866,8847,Spanish,13940,Director Escuela
7867,8848,Catalan,21110,Director fàbrica
7868,8849,Spanish,21110,Director fàbrica
7869,8850,French,21110,directrice
7870,8851,French,21000,Directrice adjointe
7871,8852,French,21320,directrice commerciale
7872,8853,French,13940*,Directrice d'école
7873,8855,French,13940,Directrice d'école primaire supérieure
7874,8856,French,13990,directrice d'école privée
7875,8857,French,13940,Directrice d'école publique
7876,8858,French,57070,Directrice de bain
7877,8859,French,21330,directrice de boutique
7878,8860,French,21940,directrice de carrière
7879,8861,French,21940,directrice de centre
7880,8862,French,13940,directrice de centre scolaire
7881,8863,French,13420,Directrice de crèche
7882,8864,French,13940,directrice de l'école des filles
7883,8865,French,21940,directrice de la compagnie d'écuyers
7884,8866,French,22220,Directrice des postes
7885,8867,French,21490,directrice du foyer féminin
7886,8868,French,21990,directrice économe
7887,8869,German,21110,Direktor
7888,8870,Swedish,21110,Direktor
7889,8871,Swedish,21110,Direktorhustru
7890,8872,Swedish,21110,Direktris
7891,8873,Swedish,21110*,Direktör
7892,8875,Swedish,21110,Direktörhustru
7893,8876,Swedish,32120,Direktörsassistent
7894,8877,Swedish,21110,Direktöränka
7895,8878,Danish,21000,Direktør
7896,8879,French,21110,dirigeant de société
7897,8880,Portugese,21230,Dirigente de Explorações Agrícolas
7898,8881,English,-1,Disabled wants the power of her legs
7899,8882,Danish,-1,Discipel
7900,8883,Swedish,58340,Disciplinsoldat
7901,8884,French,41030,Discothécaire
7902,8885,Swedish,53290,Diskarbeterska
7903,8886,Swedish,53290,Diskbiträde
7904,8887,Swedish,53290,Diskerska
7905,8888,Swedish,53290,Diskflicka
7906,8889,Swedish,53290,Diskgosse
7907,8890,Swedish,44190,Dispaschör
7908,8891,French,22235,Dispatcher
7909,8892,English,06710,Dispenser
7910,8893,Catalan,21420,Dispeser
7911,8894,Spanish,21420,Dispesero
7912,8895,Swedish,21110*,Disponent
7913,8897,Norwegian,21220,Disponent ved sagbrug
7914,8898,Swedish,21000,Disponenthustru
7915,8899,Swedish,21000,Disponentänka
7916,8900,English,14120,Dissenting minister
7917,8901,French,74400*,Distillateur
7918,8903,Dutch,74400,Distillateur
7919,8904,French,74500*,Distillateur
7920,8906,Dutch,74500,Distillateur
7921,8907,French,77890,distillateur
7922,8908,French,77890,distillateur d'eau de vie
7923,8909,French,74490,Distillateur de vins
7924,8910,French,77890,distillateur de vins
7925,8911,French,74490,Distillateur liquoriste
7926,8912,French,77890,distillateur liquoriste
7927,8913,French,74400,Distillatrice
7928,8914,French,74500,Distillatrice
7929,8915,Swedish,58110,Distinktionsbrandkorpral
7930,8916,Swedish,58330,Distinktionskorpral
7931,8917,Swedish,58330,Distinktionskorpralänka
7932,8918,Portugese,21320,Distribuidor
7933,8919,Portugese,37030,Distribuidor de cartas
7934,8920,Portugese,37030,Distribuidor do Correio
7935,8921,French,21960,Distributeur
7936,8922,French,98550,Distributeur
7937,8923,French,99999,Distributeur
7938,8924,French,21960,Distributeur d'Imperial Oil
7939,8925,French,98550,Distributeur d'Imperial Oil
7940,8926,French,87120,distributeur de gaz
7941,8927,French,45240,distributeur de journaux
7942,8928,French,21960,Distributeur de la British American
7943,8929,French,98550,Distributeur de la British American
7944,8930,French,37030,distributeur de lettres
7945,8931,Swedish,21960,Distributör
7946,8932,Dutch,99990,districtsarb
7947,8933,Dutch,84100,districtsmonteur
7948,8934,Dutch,13950,Districtsschoolopziener
7949,8935,Swedish,21940,Distriktschef
7950,8936,Swedish,21940,Distriktsföreståndare
7951,8937,Swedish,03020,Distriktslantmätare
7952,8938,Norwegian,06105,Distriktslæge
7953,8939,Swedish,06105*,Distriktsläkare
7954,8941,Swedish,20210,Distriktsombudsman
7955,8942,Swedish,30000,Distriktssekreterare
7956,8943,Norwegian,99910,Diverse arbeide
7957,8944,Norwegian,62105,Diverse gaardsarbeide
7958,8945,Norwegian,-1,Diverse husligt arbeide
7959,8946,Swedish,99910,Diversearbetare
7960,8947,Swedish,99910,Diversearbeterska
7961,8948,Swedish,41030*,Diversehandlare
7962,8950,Swedish,41030,Diversehandlareänka
7963,8951,Swedish,41030,Diversehandlerska
7964,8952,Swedish,99910,Diversekarl
7965,8953,Swedish,58340,Divisionstrumpetareänka
7966,8954,Portugese,31020,Dizimeiro
7967,8955,Swedish,62490,Djurförevisare
7968,8956,Swedish,62400,Djurskötare
7969,8957,Portugese,30000,Do Conselho Ultramarino
7970,8958,Portugese,37030,Do correio de Viana
7971,8959,Portugese,30000,Do Desembargo do Paço
7972,8960,Portugese,-1,Do Dinheiro
7973,8961,Portugese,31000,Do Erário
7974,8962,Portugese,30000,Do passo da madragoa
7975,8963,Portugese,30000,Do pescado
7976,8964,Portugese,31000,do Senado
7977,8965,Portugese,30000,Do tabaco
7978,8966,Portugese,75230,Dobador/Dobadeira
7979,8967,Portugese,77630,Doceiro/ Doceira
7980,8968,Dutch,13000,docent
7981,8969,Swedish,13100,Docent
7982,8970,English,97120,Dock labourer
7983,8971,French,97120*,Docker
7984,8973,French,97120,docker poissonnier
7985,8974,French,97120,docker professionnel
7986,8975,Swedish,22290,Dockmästare
7987,8976,French,06105*,Docteur
7988,8978,French,06105,docteur au sana d'angeville
7989,8979,French,06105,docteur cantonal adjoint
7990,8980,French,06105,docteur chirurgien
7991,8981,French,06105,docteur en chirurgie
7992,8982,French,06310,docteur en chirurgie dentaire
7993,8983,French,-1*,Docteur en droit
7994,8985,French,06105*,Docteur en médecine
7995,8988,French,06105,docteur en médecine et maire
7996,8989,French,06105,docteur en médecine marine
7997,8990,French,06710,docteur en pharmacie
7998,8991,French,-1*,Docteur en philosophie et lettres
7999,8993,French,-1,Docteur en sciences chemiques
8000,8994,French,-1,docteur ès lettres
8001,8995,French,-1,docteur ès lettres et ancien principal du collège de falaise
8002,8996,French,-1,docteur ès sciences
8003,8997,French,06105,docteur médecin
8004,8998,French,06105,docteur retraité
8005,8999,French,06105,docteur stomatologiste
8006,9000,French,06510,docteur vétérinaire
8007,9001,Danish,06100,Doctor
8008,9002,Dutch,06105,Doctor
8009,9003,Catalan,06105,Doctor
8010,9004,Spanish,06105,Doctor
8011,9005,English,06105,Doctor
8012,9006,Dutch,06105,Doctor in de genees- heel en
8013,9007,English,06105,Doctor of medicine
8014,9008,French,06105,Doctoresse
8015,9009,French,19190,documentaliste
8016,9010,English,56090,Does mangling
8017,9011,Norwegian,97120,Dokarbeider
8018,9012,Dutch,06105,Dokter
8019,9013,German,-1,Doktor
8020,9014,Swedish,-1,Doktor
8021,9015,Swedish,06100*,Doktor
8022,9018,Swedish,06100,Doktorinna
8023,9019,Swedish,06100,Doktoränka
8024,9020,Catalan,54010,Doméstic
8025,9021,English,54010,Domestic
8026,9022,English,-1,Domestic duties
8027,9023,English,99999,Domestic occupation
8028,9024,English,54010*,Domestic servant
8029,9026,Portugese,-1,Doméstica
8030,9027,Portugese,-1,Doméstica e proprietária
8031,9028,Spanish,54010,Doméstico
8032,9029,French,54010*,Domestique
8033,9034,French,54010,domestique à gages
8034,9035,French,62105,domestique agricole
8035,9036,French,62120*,Domestique agricole
8036,9038,French,62120,Domestique agriculteur
8037,9039,French,62120,Domestique agriculteur/cultivateur/laboureur
8038,9040,French,54010,domestique au château
8039,9041,French,77120,domestique au moulin
8040,9042,French,54010,domestique aux cuisines
8041,9043,French,53140,Domestique cuisinière
8042,9044,French,62105,domestique cultivateur
8043,9045,French,62120,Domestique cultivateur
8044,9046,French,62120,Domestique cultivatrice
8045,9047,French,62105,domestique d'agriculteur
8046,9048,French,54050,Domestique d'auberge
8047,9049,French,54050*,Domestique d'hôtel
8048,9051,French,54010,Domestique de boucher
8049,9052,French,77310,Domestique de boucher
8050,9053,French,54010,Domestique de brasseur
8051,9054,French,77810,Domestique de brasseur
8052,9055,French,62105,domestique de charrue
8053,9056,French,62105,domestique de cultivateur
8054,9057,French,62105,domestique de culture
8055,9058,French,62120*,Domestique de culture
8056,9060,French,54010,Domestique de distillateur
8057,9061,French,74400,Domestique de distillateur
8058,9062,French,74500,Domestique de distillateur
8059,9063,French,62120*,Domestique de ferme
8060,9066,French,62105,domestique de labour
8061,9067,French,62120,Domestique de labour
8062,9068,French,54020,Domestique de maison
8063,9069,French,54010,Domestique de marchand levure
8064,9070,French,54010,Domestique de meunier
8065,9071,French,77120,Domestique de meunier
8066,9072,French,54030,Domestique du curé
8067,9073,French,54010,Domestique en armée
8068,9074,French,54010,Domestique et Cultivateur
8069,9075,French,54010,Domestique et Meunière
8070,9076,French,54010,domestique et soldat
